EnergyBins= 50
MinimumEnergy= 10
MaximumEnergy= 3e+08
TimeBins= 1000
TimeBinWidth= 0.016
15625.7	7200.61	3318.17	1529.07	704.625	324.704	149.629	68.9519	31.7743	14.6422	6.74738	3.10931	1.43283	0.660273	0.304266	0.140211	0.0646119	0.0297743	0.0137205	0.00632268	0.0029136	0.00134264	0.000618713	0.000285114	0.000131386	6.0545e-05	2.79002e-05	1.28569e-05	5.92471e-06	2.73021e-06	1.25813e-06	5.7977e-07	2.67168e-07	1.23116e-07	5.67341e-08	2.61441e-08	1.20477e-08	5.55179e-09	2.55836e-09	1.17894e-09	5.43277e-10	2.50352e-10	1.15367e-10	5.31631e-11	2.44985e-11	1.12894e-11	5.20234e-12	2.39733e-12	1.10473e-12	5.09081e-13	
17188.3	7920.67	3649.99	1681.98	775.087	357.174	164.592	75.8471	34.9517	16.1064	7.42212	3.42025	1.57611	0.7263	0.334692	0.154232	0.0710731	0.0327518	0.0150926	0.00695494	0.00320496	0.00147691	0.000680585	0.000313626	0.000144524	6.65995e-05	3.06902e-05	1.41426e-05	6.51718e-06	3.00323e-06	1.38394e-06	6.37747e-07	2.93885e-07	1.35428e-07	6.24075e-08	2.87585e-08	1.32524e-08	6.10696e-09	2.8142e-09	1.29683e-09	5.97605e-10	2.75387e-10	1.26903e-10	5.84794e-11	2.69484e-11	1.24183e-11	5.72257e-12	2.63706e-12	1.21521e-12	5.5999e-13	
18750.8	8640.73	3981.8	1834.89	845.549	389.645	179.555	82.7423	38.1292	17.5706	8.09685	3.73118	1.71939	0.792328	0.365119	0.168253	0.0775342	0.0357292	0.0164647	0.00758721	0.00349632	0.00161117	0.000742456	0.000342137	0.000157663	7.2654e-05	3.34803e-05	1.54283e-05	7.10965e-06	3.27625e-06	1.50976e-06	6.95724e-07	3.20602e-07	1.47739e-07	6.80809e-08	3.13729e-08	1.44572e-08	6.66214e-09	3.07004e-09	1.41473e-09	6.51932e-10	3.00422e-10	1.3844e-10	6.37957e-11	2.93982e-11	1.35472e-11	6.24281e-12	2.8768e-12	1.32568e-12	6.10898e-13	
20313.4	9360.79	4313.62	1987.79	916.012	422.115	194.518	89.6375	41.3066	19.0348	8.77159	4.04211	1.86268	0.858355	0.395546	0.182275	0.0839954	0.0387066	0.0178367	0.00821948	0.00378768	0.00174543	0.000804327	0.000370649	0.000170802	7.87085e-05	3.62703e-05	1.6714e-05	7.70212e-06	3.54928e-06	1.63557e-06	7.537e-07	3.47319e-07	1.60051e-07	7.37543e-08	3.39873e-08	1.5662e-08	7.21732e-09	3.32587e-09	1.53262e-09	7.0626e-10	3.25457e-10	1.49977e-10	6.9112e-11	3.18481e-11	1.46762e-11	6.76304e-12	3.11653e-12	1.43615e-12	6.61806e-13	
21876	10080.9	4645.44	2140.7	986.474	454.585	209.481	96.5327	44.484	20.499	9.44633	4.35304	2.00596	0.924382	0.425972	0.196296	0.0904566	0.041684	0.0192088	0.00885175	0.00407904	0.0018797	0.000866199	0.00039916	0.00018394	8.4763e-05	3.90603e-05	1.79997e-05	8.29459e-06	3.8223e-06	1.76138e-06	8.11677e-07	3.74036e-07	1.72362e-07	7.94277e-08	3.66017e-08	1.68667e-08	7.7725e-09	3.58171e-09	1.65052e-09	7.60588e-10	3.50493e-10	1.61513e-10	7.44283e-11	3.42979e-11	1.58051e-11	7.28327e-12	3.35626e-12	1.54663e-12	7.12714e-13	
23438.6	10800.9	4977.26	2293.61	1056.94	487.056	224.444	103.428	47.6614	21.9633	10.1211	4.66397	2.14924	0.99041	0.456399	0.210317	0.0969178	0.0446615	0.0205808	0.00948401	0.00437041	0.00201396	0.00092807	0.000427672	0.000197079	9.08175e-05	4.18503e-05	1.92854e-05	8.88706e-06	4.09532e-06	1.8872e-06	8.69654e-07	4.00752e-07	1.84674e-07	8.51011e-08	3.92161e-08	1.80715e-08	8.32768e-09	3.83755e-09	1.76841e-09	8.14916e-10	3.75528e-10	1.7305e-10	7.97446e-11	3.67478e-11	1.6934e-11	7.80351e-12	3.596e-12	1.6571e-12	7.63622e-13	
25001.1	11521	5309.07	2446.52	1127.4	519.526	239.407	110.323	50.8389	23.4275	10.7958	4.9749	2.29253	1.05644	0.486825	0.224338	0.103379	0.0476389	0.0219529	0.0101163	0.00466177	0.00214823	0.000989941	0.000456183	0.000210217	9.6872e-05	4.46404e-05	2.05711e-05	9.47953e-06	4.36834e-06	2.01301e-06	9.27631e-07	4.27469e-07	1.96986e-07	9.07745e-08	4.18306e-08	1.92763e-08	8.88286e-09	4.09338e-09	1.8863e-09	8.69243e-10	4.00563e-10	1.84587e-10	8.50609e-11	3.91976e-11	1.8063e-11	8.32374e-12	3.83573e-12	1.76757e-12	8.1453e-13	
26563.7	12241	5640.89	2599.42	1197.86	551.996	254.37	117.218	54.0163	24.8917	11.4705	5.28583	2.43581	1.12246	0.517252	0.238359	0.10984	0.0506163	0.0233249	0.0107485	0.00495313	0.00228249	0.00105181	0.000484694	0.000223356	0.000102926	4.74304e-05	2.18568e-05	1.0072e-05	4.64136e-06	2.13882e-06	9.85608e-07	4.54186e-07	2.09297e-07	9.64479e-08	4.4445e-08	2.0481e-08	9.43804e-09	4.34922e-09	2.0042e-09	9.23571e-10	4.25598e-10	1.96123e-10	9.03772e-11	4.16475e-11	1.91919e-11	8.84398e-12	4.07546e-12	1.87805e-12	8.65438e-13	
28126.3	12961.1	5972.71	2752.33	1268.32	584.467	269.333	124.113	57.1937	26.3559	12.1453	5.59676	2.57909	1.18849	0.547679	0.25238	0.116301	0.0535938	0.024697	0.0113808	0.00524449	0.00241675	0.00111368	0.000513206	0.000236495	0.000108981	5.02204e-05	2.31425e-05	1.06645e-05	4.91438e-06	2.26464e-06	1.04359e-06	4.80903e-07	2.21609e-07	1.02121e-07	4.70594e-08	2.16858e-08	9.99321e-09	4.60505e-09	2.12209e-09	9.77899e-10	4.50633e-10	2.0766e-10	9.56935e-11	4.40973e-11	2.03208e-11	9.36421e-12	4.3152e-12	1.98852e-12	9.16347e-13	
29688.8	13681.2	6304.52	2905.24	1338.79	616.937	284.296	131.009	60.3712	27.8201	12.82	5.9077	2.72237	1.25452	0.578105	0.266401	0.122763	0.0565712	0.026069	0.0120131	0.00553585	0.00255102	0.00117556	0.000541717	0.000249633	0.000115035	5.30104e-05	2.44282e-05	1.12569e-05	5.1874e-06	2.39045e-06	1.10156e-06	5.0762e-07	2.3392e-07	1.07795e-07	4.96738e-08	2.28906e-08	1.05484e-08	4.86089e-09	2.23999e-09	1.03223e-09	4.75669e-10	2.19197e-10	1.0101e-10	4.65472e-11	2.14498e-11	9.88444e-12	4.55493e-12	2.09899e-12	9.67255e-13	
31251.4	14401.2	6636.34	3058.15	1409.25	649.408	299.259	137.904	63.5486	29.2843	13.4948	6.21863	2.86566	1.32055	0.608532	0.280422	0.129224	0.0595486	0.0274411	0.0126454	0.00582721	0.00268528	0.00123743	0.000570229	0.000262772	0.00012109	5.58005e-05	2.57139e-05	1.18494e-05	5.46042e-06	2.51626e-06	1.15954e-06	5.34337e-07	2.46232e-07	1.13468e-07	5.22882e-08	2.40953e-08	1.11036e-08	5.11673e-09	2.35788e-09	1.08655e-09	5.00704e-10	2.30733e-10	1.06326e-10	4.8997e-11	2.25787e-11	1.04047e-11	4.79466e-12	2.20947e-12	1.01816e-12	
32814	15121.3	6968.16	3211.05	1479.71	681.878	314.222	144.799	66.726	30.7486	14.1695	6.52956	3.00894	1.38657	0.638958	0.294444	0.135685	0.0625261	0.0288131	0.0132776	0.00611857	0.00281955	0.0012993	0.00059874	0.00027591	0.000127144	5.85905e-05	2.69996e-05	1.24419e-05	5.73344e-06	2.64208e-06	1.21752e-06	5.61053e-07	2.58544e-07	1.19142e-07	5.49026e-08	2.53001e-08	1.16588e-08	5.37256e-09	2.47577e-09	1.14088e-09	5.25739e-10	2.4227e-10	1.11642e-10	5.14469e-11	2.37076e-11	1.09249e-11	5.0344e-12	2.31994e-12	1.06907e-12	
34376.5	15841.3	7299.97	3363.96	1550.17	714.348	329.185	151.694	69.9035	32.2128	14.8442	6.84049	3.15222	1.4526	0.669385	0.308465	0.142146	0.0655035	0.0301852	0.0139099	0.00640993	0.00295381	0.00136117	0.000627252	0.000289049	0.000133199	6.13805e-05	2.82852e-05	1.30344e-05	6.00647e-06	2.76789e-06	1.27549e-06	5.8777e-07	2.70855e-07	1.24815e-07	5.7517e-08	2.65049e-08	1.22139e-08	5.6284e-09	2.59367e-09	1.19521e-09	5.50774e-10	2.53807e-10	1.16959e-10	5.38967e-11	2.48366e-11	1.14451e-11	5.27413e-12	2.43041e-12	1.11998e-12	
35939.1	16561.4	7631.79	3516.87	1620.64	746.819	344.148	158.589	73.0809	33.677	15.519	7.15142	3.2955	1.51863	0.699811	0.322486	0.148607	0.0684809	0.0315573	0.0145422	0.00670129	0.00308807	0.00142304	0.000655763	0.000302187	0.000139253	6.41705e-05	2.95709e-05	1.36268e-05	6.27949e-06	2.8937e-06	1.33347e-06	6.14487e-07	2.83167e-07	1.30488e-07	6.01314e-08	2.77096e-08	1.27691e-08	5.88424e-09	2.71156e-09	1.24954e-09	5.75809e-10	2.65343e-10	1.22275e-10	5.63466e-11	2.59655e-11	1.19654e-11	5.51386e-12	2.54089e-12	1.17089e-12	
37501.7	17281.5	7963.61	3669.78	1691.1	779.289	359.11	165.485	76.2583	35.1412	16.1937	7.46235	3.43879	1.58466	0.730238	0.336507	0.155068	0.0714584	0.0329293	0.0151744	0.00699265	0.00322234	0.00148491	0.000684274	0.000315326	0.000145308	6.69605e-05	3.08566e-05	1.42193e-05	6.55251e-06	3.01951e-06	1.39145e-06	6.41204e-07	2.95478e-07	1.36162e-07	6.27458e-08	2.89144e-08	1.33243e-08	6.14007e-09	2.82946e-09	1.30386e-09	6.00845e-10	2.7688e-10	1.27591e-10	5.87964e-11	2.70944e-11	1.24856e-11	5.7536e-12	2.65136e-12	1.2218e-12	
39064.3	18001.5	8295.43	3822.68	1761.56	811.759	374.073	172.38	79.4357	36.6054	16.8684	7.77328	3.58207	1.65068	0.760665	0.350528	0.16153	0.0744358	0.0343014	0.0158067	0.00728401	0.0033566	0.00154678	0.000712786	0.000328465	0.000151362	6.97506e-05	3.21423e-05	1.48118e-05	6.82553e-06	3.14533e-06	1.44942e-06	6.67921e-07	3.0779e-07	1.41835e-07	6.53602e-08	3.01192e-08	1.38795e-08	6.39591e-09	2.94735e-09	1.35819e-09	6.2588e-10	2.88417e-10	1.32908e-10	6.12463e-11	2.82234e-11	1.30058e-11	5.99333e-12	2.76183e-12	1.2727e-12	
40626.8	18721.6	8627.24	3975.59	1832.02	844.23	389.036	179.275	82.6132	38.0696	17.5432	8.08422	3.72535	1.71671	0.791091	0.364549	0.167991	0.0774132	0.0356734	0.016439	0.00757537	0.00349087	0.00160865	0.000741297	0.000341603	0.000157417	7.25406e-05	3.3428e-05	1.54042e-05	7.09855e-06	3.27114e-06	1.5074e-06	6.94638e-07	3.20102e-07	1.47509e-07	6.79746e-08	3.13239e-08	1.44346e-08	6.65174e-09	3.06524e-09	1.41252e-09	6.50915e-10	2.99953e-10	1.38224e-10	6.36961e-11	2.93523e-11	1.35261e-11	6.23306e-12	2.87231e-12	1.32361e-12	
42189.4	19441.6	8959.06	4128.5	1902.49	876.7	403.999	186.17	85.7906	39.5339	18.2179	8.39515	3.86864	1.78274	0.821518	0.37857	0.174452	0.0803907	0.0370455	0.0170712	0.00786673	0.00362513	0.00167053	0.000769809	0.000354742	0.000163471	7.53306e-05	3.47137e-05	1.59967e-05	7.37157e-06	3.39695e-06	1.56538e-06	7.21354e-07	3.32413e-07	1.53182e-07	7.05891e-08	3.25287e-08	1.49898e-08	6.90758e-09	3.18314e-09	1.46685e-09	6.7595e-10	3.1149e-10	1.4354e-10	6.6146e-11	3.04813e-11	1.40463e-11	6.4728e-12	2.98278e-12	1.37452e-12	
43752	20161.7	9290.88	4281.4	1972.95	909.171	418.962	193.065	88.968	40.9981	18.8927	8.70608	4.01192	1.84876	0.851944	0.392591	0.180913	0.0833681	0.0384175	0.0177035	0.00815809	0.0037594	0.0017324	0.00079832	0.00036788	0.000169526	7.81206e-05	3.59994e-05	1.65892e-05	7.64459e-06	3.52277e-06	1.62335e-06	7.48071e-07	3.44725e-07	1.58855e-07	7.32035e-08	3.37335e-08	1.5545e-08	7.16342e-09	3.30103e-09	1.52118e-09	7.00985e-10	3.23027e-10	1.48857e-10	6.85958e-11	3.16102e-11	1.45665e-11	6.71253e-12	3.09325e-12	1.42543e-12	
45314.5	20881.8	9622.69	4434.31	2043.41	941.641	433.925	199.961	92.1455	42.4623	19.5674	9.01701	4.1552	1.91479	0.882371	0.406613	0.187374	0.0863455	0.0397896	0.0183358	0.00844945	0.00389366	0.00179427	0.000826832	0.000381019	0.00017558	8.09107e-05	3.72851e-05	1.71816e-05	7.91761e-06	3.64858e-06	1.68133e-06	7.74788e-07	3.57036e-07	1.64529e-07	7.58179e-08	3.49383e-08	1.61002e-08	7.41925e-09	3.41893e-09	1.5755e-09	7.2602e-10	3.34563e-10	1.54173e-10	7.10457e-11	3.27391e-11	1.50868e-11	6.95226e-12	3.20373e-12	1.47634e-12	
46877.1	21601.8	9954.51	4587.22	2113.87	974.111	448.888	206.856	95.3229	43.9265	20.2421	9.32794	4.29848	1.98082	0.912798	0.420634	0.193836	0.089323	0.0411616	0.018968	0.00874081	0.00402792	0.00185614	0.000855343	0.000394158	0.000181635	8.37007e-05	3.85708e-05	1.77741e-05	8.19064e-06	3.77439e-06	1.73931e-06	8.01505e-07	3.69348e-07	1.70202e-07	7.84323e-08	3.6143e-08	1.66554e-08	7.67509e-09	3.53682e-09	1.62983e-09	7.51056e-10	3.461e-10	1.59489e-10	7.34955e-11	3.38681e-11	1.5607e-11	7.192e-12	3.3142e-12	1.52724e-12	
48439.7	22321.9	10286.3	4740.13	2184.34	1006.58	463.851	213.751	98.5003	45.3907	20.9169	9.63887	4.44177	2.04685	0.943224	0.434655	0.200297	0.0923004	0.0425337	0.0196003	0.00903217	0.00416219	0.00191801	0.000883855	0.000407296	0.000187689	8.64907e-05	3.98565e-05	1.83666e-05	8.46366e-06	3.90021e-06	1.79729e-06	8.28222e-07	3.8166e-07	1.75876e-07	8.10467e-08	3.73478e-08	1.72105e-08	7.93093e-09	3.65471e-09	1.68416e-09	7.76091e-10	3.57637e-10	1.64805e-10	7.59454e-11	3.4997e-11	1.61272e-11	7.43173e-12	3.42468e-12	1.57815e-12	
50002.3	23041.9	10618.1	4893.03	2254.8	1039.05	478.814	220.646	101.678	46.8549	21.5916	9.9498	4.58505	2.11287	0.973651	0.448676	0.206758	0.0952778	0.0439057	0.0202326	0.00932353	0.00429645	0.00197988	0.000912366	0.000420435	0.000193744	8.92807e-05	4.11422e-05	1.89591e-05	8.73668e-06	4.02602e-06	1.85526e-06	8.54939e-07	3.93971e-07	1.81549e-07	8.36611e-08	3.85526e-08	1.77657e-08	8.18676e-09	3.77261e-09	1.73849e-09	8.01126e-10	3.69173e-10	1.70122e-10	7.83952e-11	3.61259e-11	1.66475e-11	7.67146e-12	3.53515e-12	1.62906e-12	
