#E_gam (GeV), z=0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1,1.2,1.4,1.6,1.8,2,2.2,2.4,2.6,2.8,3,3.2,3.4,3.6,3.8,4,4.2,4.4,4.6,4.8,5,5.5,6,6.5,7,7.5,8,8.5,9
1.000e+01	8.539e-07	1.745e-06	2.676e-06	3.647e-06	4.660e-06	5.720e-06	6.832e-06	7.999e-06	9.219e-06	1.050e-05	1.183e-05	1.787e-05	2.718e-05	3.887e-05	5.341e-05	7.131e-05	9.308e-05	1.218e-04	1.556e-04	1.950e-04	2.405e-04	2.923e-04	3.510e-04	4.168e-04	4.900e-04	5.709e-04	6.596e-04	7.564e-04	8.612e-04	1.408e-03	2.107e-03	3.001e-03	4.176e-03	5.800e-03	8.096e-03	1.123e-02	1.526e-02	2.015e-02	2.584e-02	3.216e-02	3.898e-02	4.613e-02	5.344e-02	6.073e-02	6.780e-02	7.447e-02	8.058e-02	8.605e-02	9.083e-02	1.000e-01	1.061e-01	1.102e-01	1.131e-01	1.150e-01	1.162e-01	1.169e-01	1.173e-01
1.122e+01	1.094e-06	2.241e-06	3.445e-06	4.706e-06	6.026e-06	7.415e-06	8.875e-06	1.042e-05	1.203e-05	1.373e-05	1.551e-05	2.359e-05	3.613e-05	5.191e-05	7.150e-05	9.548e-05	1.245e-04	1.623e-04	2.066e-04	2.577e-04	3.162e-04	3.824e-04	4.568e-04	5.398e-04	6.317e-04	7.329e-04	8.438e-04	9.650e-04	1.097e-03	1.820e-03	2.867e-03	4.377e-03	6.528e-03	9.599e-03	1.388e-02	1.949e-02	2.641e-02	3.448e-02	4.349e-02	5.316e-02	6.323e-02	7.349e-02	8.369e-02	9.362e-02	1.031e-01	1.118e-01	1.197e-01	1.266e-01	1.326e-01	1.440e-01	1.513e-01	1.562e-01	1.596e-01	1.618e-01	1.632e-01	1.640e-01	1.645e-01
1.259e+01	1.449e-06	2.973e-06	4.578e-06	6.263e-06	8.032e-06	9.895e-06	1.186e-05	1.393e-05	1.611e-05	1.840e-05	2.081e-05	3.175e-05	4.870e-05	6.995e-05	9.615e-05	1.280e-04	1.660e-04	2.153e-04	2.725e-04	3.380e-04	4.124e-04	4.962e-04	5.903e-04	6.954e-04	8.125e-04	9.433e-04	1.089e-03	1.253e-03	1.437e-03	2.545e-03	4.341e-03	7.063e-03	1.099e-02	1.648e-02	2.383e-02	3.307e-02	4.399e-02	5.626e-02	6.950e-02	8.328e-02	9.725e-02	1.111e-01	1.247e-01	1.376e-01	1.496e-01	1.606e-01	1.704e-01	1.789e-01	1.862e-01	1.999e-01	2.086e-01	2.143e-01	2.182e-01	2.207e-01	2.224e-01	2.233e-01	2.238e-01
1.412e+01	1.960e-06	4.024e-06	6.200e-06	8.486e-06	1.089e-05	1.342e-05	1.609e-05	1.890e-05	2.186e-05	2.497e-05	2.824e-05	4.304e-05	6.587e-05	9.424e-05	1.289e-04	1.706e-04	2.200e-04	2.835e-04	3.569e-04	4.409e-04	5.371e-04	6.469e-04	7.725e-04	9.164e-04	1.082e-03	1.272e-03	1.492e-03	1.749e-03	2.048e-03	3.963e-03	7.165e-03	1.198e-02	1.876e-02	2.789e-02	3.958e-02	5.367e-02	6.973e-02	8.720e-02	1.055e-01	1.241e-01	1.425e-01	1.605e-01	1.777e-01	1.938e-01	2.087e-01	2.221e-01	2.339e-01	2.442e-01	2.529e-01	2.689e-01	2.791e-01	2.857e-01	2.902e-01	2.931e-01	2.950e-01	2.961e-01	2.967e-01
1.585e+01	2.674e-06	5.488e-06	8.454e-06	1.157e-05	1.484e-05	1.828e-05	2.191e-05	2.573e-05	2.974e-05	3.394e-05	3.835e-05	5.826e-05	8.871e-05	1.262e-04	1.716e-04	2.260e-04	2.907e-04	3.748e-04	4.739e-04	5.907e-04	7.284e-04	8.908e-04	1.083e-03	1.310e-03	1.579e-03	1.898e-03	2.276e-03	2.725e-03	3.253e-03	6.649e-03	1.219e-02	2.027e-02	3.122e-02	4.536e-02	6.273e-02	8.292e-02	1.052e-01	1.288e-01	1.530e-01	1.769e-01	2.003e-01	2.227e-01	2.439e-01	2.635e-01	2.814e-01	2.974e-01	3.114e-01	3.234e-01	3.336e-01	3.523e-01	3.641e-01	3.717e-01	3.769e-01	3.802e-01	3.824e-01	3.837e-01	3.843e-01
1.778e+01	3.643e-06	7.473e-06	1.150e-05	1.573e-05	2.016e-05	2.482e-05	2.971e-05	3.486e-05	4.024e-05	4.589e-05	5.180e-05	7.837e-05	1.188e-04	1.688e-04	2.303e-04	3.060e-04	3.992e-04	5.250e-04	6.790e-04	8.660e-04	1.093e-03	1.366e-03	1.696e-03	2.092e-03	2.567e-03	3.135e-03	3.808e-03	4.604e-03	5.536e-03	1.136e-02	2.046e-02	3.320e-02	4.979e-02	7.038e-02	9.479e-02	1.223e-01	1.518e-01	1.823e-01	2.129e-01	2.428e-01	2.715e-01	2.987e-01	3.241e-01	3.474e-01	3.686e-01	3.873e-01	4.037e-01	4.178e-01	4.296e-01	4.514e-01	4.649e-01	4.737e-01	4.796e-01	4.835e-01	4.860e-01	4.875e-01	4.882e-01
1.995e+01	4.942e-06	1.013e-05	1.559e-05	2.130e-05	2.729e-05	3.359e-05	4.021e-05	4.718e-05	5.448e-05	6.215e-05	7.020e-05	1.067e-04	1.639e-04	2.376e-04	3.326e-04	4.549e-04	6.108e-04	8.262e-04	1.094e-03	1.423e-03	1.824e-03	2.309e-03	2.895e-03	3.598e-03	4.436e-03	5.430e-03	6.595e-03	7.955e-03	9.524e-03	1.899e-02	3.310e-02	5.204e-02	7.581e-02	1.043e-01	1.370e-01	1.728e-01	2.104e-01	2.485e-01	2.862e-01	3.225e-01	3.570e-01	3.893e-01	4.193e-01	4.467e-01	4.715e-01	4.934e-01	5.125e-01	5.288e-01	5.426e-01	5.677e-01	5.834e-01	5.935e-01	6.002e-01	6.047e-01	6.075e-01	6.092e-01	6.100e-01
2.239e+01	6.947e-06	1.427e-05	2.202e-05	3.021e-05	3.885e-05	4.801e-05	5.769e-05	6.802e-05	7.893e-05	9.049e-05	1.028e-04	1.600e-04	2.539e-04	3.805e-04	5.487e-04	7.681e-04	1.049e-03	1.436e-03	1.914e-03	2.497e-03	3.205e-03	4.054e-03	5.070e-03	6.275e-03	7.691e-03	9.346e-03	1.126e-02	1.346e-02	1.596e-02	3.050e-02	5.122e-02	7.799e-02	1.105e-01	1.482e-01	1.904e-01	2.355e-01	2.819e-01	3.284e-01	3.737e-01	4.170e-01	4.578e-01	4.959e-01	5.310e-01	5.631e-01	5.920e-01	6.175e-01	6.397e-01	6.587e-01	6.746e-01	7.036e-01	7.215e-01	7.331e-01	7.408e-01	7.458e-01	7.490e-01	7.509e-01	7.519e-01
2.512e+01	1.119e-05	2.310e-05	3.583e-05	4.942e-05	6.391e-05	7.943e-05	9.599e-05	1.138e-04	1.328e-04	1.531e-04	1.748e-04	2.777e-04	4.498e-04	6.831e-04	9.914e-04	1.388e-03	1.889e-03	2.569e-03	3.400e-03	4.401e-03	5.600e-03	7.020e-03	8.693e-03	1.065e-02	1.291e-02	1.552e-02	1.849e-02	2.185e-02	2.562e-02	4.687e-02	7.588e-02	1.121e-01	1.548e-01	2.031e-01	2.557e-01	3.110e-01	3.671e-01	4.227e-01	4.765e-01	5.276e-01	5.757e-01	6.204e-01	6.616e-01	6.990e-01	7.327e-01	7.623e-01	7.880e-01	8.099e-01	8.283e-01	8.617e-01	8.821e-01	8.953e-01	9.040e-01	9.097e-01	9.133e-01	9.155e-01	9.165e-01
2.818e+01	2.051e-05	4.243e-05	6.598e-05	9.118e-05	1.181e-04	1.471e-04	1.780e-04	2.114e-04	2.469e-04	2.849e-04	3.256e-04	5.177e-04	8.352e-04	1.258e-03	1.804e-03	2.493e-03	3.347e-03	4.489e-03	5.863e-03	7.495e-03	9.420e-03	1.167e-02	1.428e-02	1.728e-02	2.072e-02	2.461e-02	2.899e-02	3.388e-02	3.930e-02	6.896e-02	1.080e-01	1.552e-01	2.095e-01	2.695e-01	3.337e-01	4.003e-01	4.673e-01	5.332e-01	5.968e-01	6.570e-01	7.135e-01	7.659e-01	8.140e-01	8.577e-01	8.967e-01	9.311e-01	9.607e-01	9.859e-01	1.007e+00	1.045e+00	1.068e+00	1.083e+00	1.093e+00	1.100e+00	1.104e+00	1.106e+00	1.107e+00
3.162e+01	3.864e-05	7.987e-05	1.241e-04	1.712e-04	2.216e-04	2.755e-04	3.329e-04	3.944e-04	4.598e-04	5.295e-04	6.037e-04	9.497e-04	1.509e-03	2.233e-03	3.150e-03	4.285e-03	5.665e-03	7.482e-03	9.635e-03	1.216e-02	1.509e-02	1.847e-02	2.234e-02	2.674e-02	3.169e-02	3.725e-02	4.342e-02	5.024e-02	5.771e-02	9.753e-02	1.482e-01	2.081e-01	2.753e-01	3.484e-01	4.257e-01	5.051e-01	5.847e-01	6.627e-01	7.377e-01	8.086e-01	8.749e-01	9.362e-01	9.923e-01	1.043e+00	1.088e+00	1.128e+00	1.162e+00	1.191e+00	1.215e+00	1.258e+00	1.285e+00	1.301e+00	1.312e+00	1.320e+00	1.324e+00	1.327e+00	1.328e+00
3.548e+01	7.001e-05	1.444e-04	2.238e-04	3.081e-04	3.976e-04	4.929e-04	5.939e-04	7.016e-04	8.155e-04	9.360e-04	1.064e-03	1.651e-03	2.577e-03	3.751e-03	5.206e-03	6.974e-03	9.091e-03	1.184e-02	1.505e-02	1.876e-02	2.302e-02	2.787e-02	3.336e-02	3.952e-02	4.639e-02	5.400e-02	6.237e-02	7.152e-02	8.146e-02	1.332e-01	1.973e-01	2.714e-01	3.533e-01	4.415e-01	5.339e-01	6.285e-01	7.228e-01	8.151e-01	9.035e-01	9.869e-01	1.065e+00	1.136e+00	1.201e+00	1.260e+00	1.312e+00	1.357e+00	1.396e+00	1.429e+00	1.456e+00	1.505e+00	1.535e+00	1.554e+00	1.566e+00	1.574e+00	1.579e+00	1.582e+00	1.584e+00
