#E_gam (GeV), z=0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,1.9,2,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,2.9,3,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5
3.98e+02 6.100e-01 1.407e+00 2.396e+00 3.568e+00 4.886e+00 6.311e+00 7.798e+00 9.313e+00 1.082e+01 1.228e+01 1.369e+01 1.501e+01 1.625e+01 1.740e+01 1.846e+01 1.947e+01 2.039e+01 2.126e+01 2.207e+01 2.282e+01 2.353e+01 2.420e+01 2.483e+01 2.542e+01 2.597e+01 2.649e+01 2.699e+01 2.746e+01 2.790e+01 2.832e+01 2.871e+01 2.908e+01 2.945e+01 2.981e+01 3.015e+01 3.046e+01 3.075e+01 3.103e+01 3.131e+01 3.158e+01 3.185e+01 3.210e+01 3.233e+01 3.253e+01 3.272e+01 3.291e+01 3.310e+01 3.327e+01 3.341e+01 3.354e+01
6.03e+02 1.106e+00 2.469e+00 4.072e+00 5.875e+00 7.808e+00 9.812e+00 1.183e+01 1.384e+01 1.578e+01 1.765e+01 1.943e+01 2.111e+01 2.266e+01 2.412e+01 2.546e+01 2.673e+01 2.792e+01 2.904e+01 3.010e+01 3.110e+01 3.206e+01 3.297e+01 3.384e+01 3.468e+01 3.548e+01 3.625e+01 3.700e+01 3.772e+01 3.840e+01 3.907e+01 3.971e+01 4.033e+01 4.094e+01 4.154e+01 4.211e+01 4.264e+01 4.313e+01 4.362e+01 4.409e+01 4.454e+01 4.497e+01 4.537e+01 4.574e+01 4.607e+01 4.638e+01 4.669e+01 4.697e+01 4.724e+01 4.746e+01 4.766e+01
9.12e+02 1.677e+00 3.626e+00 5.798e+00 8.135e+00 1.057e+01 1.307e+01 1.557e+01 1.804e+01 2.046e+01 2.279e+01 2.503e+01 2.714e+01 2.913e+01 3.102e+01 3.279e+01 3.451e+01 3.614e+01 3.771e+01 3.922e+01 4.068e+01 4.210e+01 4.347e+01 4.480e+01 4.607e+01 4.730e+01 4.851e+01 4.968e+01 5.079e+01 5.186e+01 5.287e+01 5.386e+01 5.481e+01 5.574e+01 5.664e+01 5.750e+01 5.830e+01 5.903e+01 5.975e+01 6.043e+01 6.109e+01 6.172e+01 6.231e+01 6.285e+01 6.336e+01 6.382e+01 6.426e+01 6.467e+01 6.504e+01 6.538e+01 6.568e+01
1.38e+03 2.160e+00 4.576e+00 7.212e+00 1.002e+01 1.295e+01 1.598e+01 1.907e+01 2.218e+01 2.527e+01 2.832e+01 3.127e+01 3.411e+01 3.683e+01 3.945e+01 4.194e+01 4.438e+01 4.672e+01 4.899e+01 5.119e+01 5.332e+01 5.539e+01 5.737e+01 5.930e+01 6.117e+01 6.297e+01 6.469e+01 6.637e+01 6.797e+01 6.949e+01 7.096e+01 7.240e+01 7.378e+01 7.511e+01 7.639e+01 7.762e+01 7.878e+01 7.989e+01 8.096e+01 8.198e+01 8.295e+01 8.388e+01 8.474e+01 8.556e+01 8.633e+01 8.704e+01 8.772e+01 8.835e+01 8.895e+01 8.948e+01 8.995e+01
2.09e+03 2.543e+00 5.375e+00 8.487e+00 1.186e+01 1.546e+01 1.928e+01 2.326e+01 2.735e+01 3.148e+01 3.559e+01 3.960e+01 4.349e+01 4.724e+01 5.087e+01 5.433e+01 5.772e+01 6.100e+01 6.418e+01 6.727e+01 7.027e+01 7.320e+01 7.603e+01 7.877e+01 8.143e+01 8.402e+01 8.652e+01 8.894e+01 9.128e+01 9.353e+01 9.572e+01 9.786e+01 9.991e+01 1.019e+02 1.038e+02 1.057e+02 1.075e+02 1.092e+02 1.109e+02 1.125e+02 1.140e+02 1.155e+02 1.169e+02 1.183e+02 1.196e+02 1.208e+02 1.220e+02 1.231e+02 1.242e+02 1.253e+02 1.263e+02
3.16e+03 2.967e+00 6.367e+00 1.021e+01 1.447e+01 1.911e+01 2.409e+01 2.934e+01 3.478e+01 4.034e+01 4.590e+01 5.138e+01 5.673e+01 6.188e+01 6.692e+01 7.175e+01 7.651e+01 8.114e+01 8.567e+01 9.011e+01 9.445e+01 9.873e+01 1.029e+02 1.070e+02 1.110e+02 1.150e+02 1.188e+02 1.227e+02 1.265e+02 1.303e+02 1.341e+02 1.380e+02 1.418e+02 1.457e+02 1.496e+02 1.537e+02 1.577e+02 1.618e+02 1.660e+02 1.703e+02 1.747e+02 1.791e+02 1.835e+02 1.880e+02 1.925e+02 1.969e+02 2.014e+02 2.057e+02 2.100e+02 2.142e+02 2.181e+02
4.79e+03 3.652e+00 7.934e+00 1.284e+01 1.834e+01 2.439e+01 3.096e+01 3.797e+01 4.534e+01 5.296e+01 6.069e+01 6.841e+01 7.603e+01 8.349e+01 9.094e+01 9.829e+01 1.058e+02 1.134e+02 1.212e+02 1.293e+02 1.377e+02 1.464e+02 1.555e+02 1.650e+02 1.750e+02 1.853e+02 1.961e+02 2.073e+02 2.189e+02 2.310e+02 2.436e+02 2.567e+02 2.703e+02 2.843e+02 2.988e+02 3.138e+02 3.291e+02 3.447e+02 3.607e+02 3.767e+02 3.926e+02 4.085e+02 4.240e+02 4.394e+02 4.543e+02 4.687e+02 4.824e+02 4.956e+02 5.080e+02 5.195e+02 5.303e+02
7.24e+03 4.592e+00 1.004e+01 1.637e+01 2.359e+01 3.167e+01 4.067e+01 5.073e+01 6.197e+01 7.454e+01 8.842e+01 1.036e+02 1.198e+02 1.371e+02 1.555e+02 1.750e+02 1.960e+02 2.184e+02 2.426e+02 2.687e+02 2.966e+02 3.266e+02 3.584e+02 3.917e+02 4.264e+02 4.623e+02 4.990e+02 5.366e+02 5.746e+02 6.133e+02 6.522e+02 6.916e+02 7.308e+02 7.699e+02 8.092e+02 8.477e+02 8.852e+02 9.226e+02 9.587e+02 9.935e+02 1.027e+03 1.059e+03 1.090e+03 1.119e+03 1.146e+03 1.172e+03 1.196e+03 1.218e+03 1.239e+03 1.257e+03 1.274e+03
1.10e+04 5.911e+00 1.320e+01 2.216e+01 3.324e+01 4.716e+01 6.503e+01 8.809e+01 1.175e+02 1.538e+02 1.969e+02 2.460e+02 2.996e+02 3.565e+02 4.168e+02 4.791e+02 5.452e+02 6.135e+02 6.851e+02 7.589e+02 8.352e+02 9.131e+02 9.924e+02 1.071e+03 1.151e+03 1.230e+03 1.307e+03 1.383e+03 1.458e+03 1.530e+03 1.602e+03 1.671e+03 1.739e+03 1.803e+03 1.865e+03 1.927e+03 1.985e+03 2.040e+03 2.093e+03 2.144e+03 2.191e+03 2.236e+03 2.279e+03 2.318e+03 2.354e+03 2.388e+03 2.419e+03 2.448e+03 2.476e+03 2.500e+03 2.521e+03
1.66e+04 9.009e+00 2.191e+01 4.092e+01 6.935e+01 1.104e+02 1.666e+02 2.396e+02 3.294e+02 4.345e+02 5.514e+02 6.761e+02 8.051e+02 9.351e+02 1.068e+03 1.199e+03 1.332e+03 1.465e+03 1.598e+03 1.730e+03 1.861e+03 1.991e+03 2.118e+03 2.242e+03 2.363e+03 2.480e+03 2.593e+03 2.701e+03 2.806e+03 2.906e+03 3.002e+03 3.095e+03 3.182e+03 3.266e+03 3.346e+03 3.423e+03 3.495e+03 3.563e+03 3.627e+03 3.686e+03 3.744e+03 3.796e+03 3.844e+03 3.887e+03 3.929e+03 3.968e+03 4.002e+03 4.035e+03 4.063e+03 4.088e+03 4.111e+03
