   6.60693e+01    8.38730e-09
   6.68344e+01    8.38736e-09
   6.76083e+01    8.38961e-09
   6.83912e+01    8.39185e-09
   6.91831e+01    8.39294e-09
   6.99842e+01    8.39291e-09
   7.07946e+01    8.39179e-09
   7.16143e+01    8.38959e-09
   7.24436e+01    8.38634e-09
   7.32825e+01    8.38207e-09
   7.41310e+01    8.37943e-09
   7.49894e+01    8.37666e-09
   7.58578e+01    8.37287e-09
   7.67361e+01    8.36806e-09
   7.76247e+01    8.36228e-09
   7.85236e+01    8.35554e-09
   7.94328e+01    8.34785e-09
   8.03526e+01    8.33924e-09
   8.12831e+01    8.33261e-09
   8.22243e+01    8.32602e-09
   8.31764e+01    8.31850e-09
   8.41395e+01    8.31006e-09
   8.51138e+01    8.30072e-09
   8.60994e+01    8.29051e-09
   8.70964e+01    8.27945e-09
   8.81049e+01    8.26755e-09
   8.91251e+01    8.25634e-09
   9.01571e+01    8.24482e-09
   9.12011e+01    8.23248e-09
   9.22571e+01    8.21935e-09
   9.33254e+01    8.20545e-09
   9.44061e+01    8.19080e-09
   9.54993e+01    8.17540e-09
   9.66051e+01    8.15928e-09
   9.77237e+01    8.14570e-09
   9.88553e+01    8.13249e-09
   1.00000e+02    8.11851e-09
   1.01158e+02    8.10379e-09
   1.02329e+02    8.08833e-09
   1.03514e+02    8.07217e-09
   1.04713e+02    8.05532e-09
   1.05925e+02    8.03779e-09
   1.07152e+02    8.01954e-09
   1.08393e+02    8.00062e-09
   1.09648e+02    7.98108e-09
   1.10917e+02    7.96095e-09
   1.12202e+02    7.94024e-09
   1.13501e+02    7.91896e-09
   1.14815e+02    7.89713e-09
   1.16145e+02    7.87476e-09
   1.17490e+02    7.85341e-09
   1.18850e+02    7.83204e-09
   1.20226e+02    7.81013e-09
   1.21619e+02    7.78769e-09
   1.23027e+02    7.76474e-09
   1.24451e+02    7.74130e-09
   1.25893e+02    7.71738e-09
   1.27350e+02    7.69299e-09
   1.28825e+02    7.66806e-09
   1.30317e+02    7.64266e-09
   1.31826e+02    7.61684e-09
   1.33352e+02    7.59061e-09
   1.34896e+02    7.56398e-09
   1.36458e+02    7.53697e-09
   1.38038e+02    7.50959e-09
   1.39637e+02    7.48184e-09
   1.41254e+02    7.45452e-09
   1.42889e+02    7.42710e-09
   1.44544e+02    7.39934e-09
   1.46218e+02    7.37124e-09
   1.47911e+02    7.34281e-09
   1.49624e+02    7.31407e-09
   1.51356e+02    7.28502e-09
   1.53109e+02    7.25568e-09
   1.54882e+02    7.22567e-09
   1.56675e+02    7.19526e-09
   1.58489e+02    7.16460e-09
   1.60325e+02    7.13370e-09
   1.62181e+02    7.10256e-09
   1.64059e+02    7.07121e-09
   1.65959e+02    7.03964e-09
   1.67880e+02    7.00786e-09
   1.69824e+02    6.97553e-09
   1.71791e+02    6.94290e-09
   1.73780e+02    6.91011e-09
   1.75792e+02    6.87715e-09
   1.77828e+02    6.84404e-09
   1.79887e+02    6.81079e-09
   1.81970e+02    6.77740e-09
   1.84077e+02    6.74388e-09
   1.86209e+02    6.71041e-09
   1.88365e+02    6.67688e-09
   1.90546e+02    6.64324e-09
   1.92752e+02    6.60949e-09
   1.94984e+02    6.57564e-09
   1.97242e+02    6.54170e-09
   1.99526e+02    6.50768e-09
   2.01837e+02    6.47358e-09
   2.04174e+02    6.43816e-09
   2.06538e+02    6.40228e-09
   2.08930e+02    6.36638e-09
   2.11349e+02    6.33045e-09
   2.13796e+02    6.29452e-09
   2.16272e+02    6.25857e-09
   2.18776e+02    6.22263e-09
   2.21309e+02    6.18669e-09
   2.23872e+02    6.15009e-09
   2.26464e+02    6.11329e-09
   2.29087e+02    6.07653e-09
   2.31739e+02    6.03981e-09
   2.34423e+02    6.00313e-09
   2.37137e+02    5.96650e-09
   2.39883e+02    5.92992e-09
   2.42661e+02    5.89339e-09
   2.45471e+02    5.85606e-09
   2.48313e+02    5.81850e-09
   2.51189e+02    5.78104e-09
   2.54097e+02    5.74368e-09
   2.57040e+02    5.70641e-09
   2.60016e+02    5.66924e-09
   2.63027e+02    5.63217e-09
   2.66073e+02    5.59521e-09
   2.69153e+02    5.55776e-09
   2.72270e+02    5.52023e-09
   2.75423e+02    5.48283e-09
   2.78612e+02    5.44556e-09
   2.81838e+02    5.40843e-09
   2.85102e+02    5.37143e-09
   2.88403e+02    5.33457e-09
   2.91743e+02    5.29785e-09
   2.95121e+02    5.25982e-09
   2.98538e+02    5.22146e-09
   3.01995e+02    5.18330e-09
   3.05492e+02    5.14532e-09
   3.09030e+02    5.10753e-09
   3.12608e+02    5.06993e-09
   3.16228e+02    5.03252e-09
   3.19890e+02    4.99531e-09
   3.23594e+02    4.95778e-09
   3.27341e+02    4.92029e-09
   3.31131e+02    4.88301e-09
   3.34965e+02    4.84593e-09
   3.38844e+02    4.80906e-09
   3.42768e+02    4.77240e-09
   3.46737e+02    4.73595e-09
   3.50752e+02    4.69971e-09
   3.54813e+02    4.66230e-09
   3.58922e+02    4.62467e-09
   3.63078e+02    4.58728e-09
   3.67282e+02    4.55014e-09
   3.71535e+02    4.51325e-09
   3.75837e+02    4.47661e-09
   3.80189e+02    4.44022e-09
   3.84592e+02    4.40407e-09
   3.89045e+02    4.36732e-09
   3.93550e+02    4.33055e-09
   3.98107e+02    4.29404e-09
   4.02717e+02    4.25780e-09
   4.07380e+02    4.22182e-09
   4.12098e+02    4.18611e-09
   4.16869e+02    4.15066e-09
   4.21696e+02    4.11548e-09
   4.26580e+02    4.08026e-09
   4.31519e+02    4.04520e-09
   4.36516e+02    4.01041e-09
   4.41570e+02    3.97589e-09
   4.46684e+02    3.94163e-09
   4.51856e+02    3.90763e-09
   4.57088e+02    3.87390e-09
   4.62381e+02    3.84042e-09
   4.67735e+02    3.80578e-09
   4.73151e+02    3.77093e-09
   4.78630e+02    3.73638e-09
   4.84172e+02    3.70213e-09
   4.89779e+02    3.66816e-09
   4.95450e+02    3.63449e-09
   5.01187e+02    3.60111e-09
   5.06991e+02    3.56802e-09
   5.12861e+02    3.53459e-09
   5.18800e+02    3.50125e-09
   5.24807e+02    3.46821e-09
   5.30884e+02    3.43546e-09
   5.37032e+02    3.40301e-09
   5.43250e+02    3.37085e-09
   5.49541e+02    3.33898e-09
   5.55904e+02    3.30739e-09
   5.62341e+02    3.27588e-09
   5.68853e+02    3.24458e-09
   5.75440e+02    3.21357e-09
   5.82103e+02    3.18284e-09
   5.88844e+02    3.15239e-09
   5.95662e+02    3.12222e-09
   6.02560e+02    3.09233e-09
   6.09537e+02    3.06271e-09
   6.16595e+02    3.03230e-09
   6.23735e+02    3.00181e-09
   6.30957e+02    2.97163e-09
   6.38263e+02    2.94174e-09
   6.45654e+02    2.91215e-09
   6.53131e+02    2.88285e-09
   6.60693e+02    2.85383e-09
   6.68344e+02    2.82510e-09
   6.76083e+02    2.79599e-09
   6.83912e+02    2.76694e-09
   6.91831e+02    2.73819e-09
   6.99842e+02    2.70974e-09
   7.07946e+02    2.68157e-09
   7.16143e+02    2.65370e-09
   7.24436e+02    2.62611e-09
   7.32825e+02    2.59880e-09
   7.41310e+02    2.57113e-09
   7.49894e+02    2.54352e-09
   7.58578e+02    2.51621e-09
   7.67361e+02    2.48919e-09
   7.76247e+02    2.46246e-09
   7.85236e+02    2.43601e-09
   7.94328e+02    2.40984e-09
   8.03526e+02    2.38396e-09
   8.12831e+02    2.35791e-09
   8.22243e+02    2.33200e-09
   8.31764e+02    2.30637e-09
   8.41395e+02    2.28102e-09
   8.51138e+02    2.25595e-09
   8.60994e+02    2.23115e-09
   8.70964e+02    2.20663e-09
   8.81049e+02    2.18237e-09
   8.91251e+02    2.15767e-09
   9.01571e+02    2.13301e-09
   9.12011e+02    2.10863e-09
   9.22571e+02    2.08453e-09
   9.33254e+02    2.06069e-09
   9.44061e+02    2.03714e-09
   9.54993e+02    2.01385e-09
   9.66051e+02    1.99083e-09
   9.77237e+02    1.96750e-09
   9.88553e+02    1.94425e-09
   1.00000e+03    1.92128e-09
   1.01158e+03    1.89857e-09
   1.02329e+03    1.87614e-09
   1.03514e+03    1.85396e-09
   1.04713e+03    1.83205e-09
   1.05925e+03    1.81040e-09
   1.07152e+03    1.78809e-09
   1.08393e+03    1.76572e-09
   1.09648e+03    1.74364e-09
   1.10917e+03    1.72183e-09
   1.12202e+03    1.70029e-09
   1.13501e+03    1.67902e-09
   1.14815e+03    1.65801e-09
   1.16145e+03    1.63726e-09
   1.17490e+03    1.61608e-09
   1.18850e+03    1.59493e-09
   1.20226e+03    1.57406e-09
   1.21619e+03    1.55345e-09
   1.23027e+03    1.53311e-09
   1.24451e+03    1.51303e-09
   1.25893e+03    1.49320e-09
   1.27350e+03    1.47364e-09
   1.28825e+03    1.45321e-09
   1.30317e+03    1.43266e-09
   1.31826e+03    1.41240e-09
   1.33352e+03    1.39241e-09
   1.34896e+03    1.37269e-09
   1.36458e+03    1.35324e-09
   1.38038e+03    1.33406e-09
   1.39637e+03    1.31514e-09
   1.41254e+03    1.29563e-09
   1.42889e+03    1.27611e-09
